Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
Deming, David A			Deming, David A				Deming, David A			Person		http://example.org/6748980#Agent100-14	
Harzevili, Farshad Darvishi			Harzevili, Farshad Darvishi				Harzevili, Farshad Darvishi			Person		http://example.org/6748981#Agent700-28	310618118
Chen, Hongzhang	n2009033185		Chen, Hongzhang	n2009033185	n2009033185	0.9375	Chen, Hongzhang			Person		http://example.org/6748981#Agent700-29	88415793
Ganapathy, V			Ganapathy, V				Ganapathy, V			Person		http://example.org/6748982#Agent100-14	113306184
Mahmoud, Magdi S	n81116656		Mahmoud, Magdi S	n81116656	n81116656	0.9411764705882353	Mahmoud, Magdi S			Person		http://example.org/6748984#Agent100-14	25187770
Xia, Yuanqing	nb2009030703		Xia, Yuanqing	nb2009030703	nb2009030703	0.9285714285714286	Xia, Yuanqing			Person		http://example.org/6748984#Agent700-28	101240465
Levin, Ginger	n99047245		Levin, Ginger	n99047245	n99047245	0.9285714285714286	Levin, Ginger			Person		http://example.org/6748985#Agent700-32	68261853
Wyzalek, John	n98048908		Wyzalek, John	n98048908	n98048908	1	Wyzalek, John			Person		http://example.org/6748985#Agent700-33	63322739
Sen, Sawan	n2014036122		Sen, Sawan	n2014036122	n2014036122	1	Sen, Sawan			Person		http://example.org/6748986#Agent100-14	309819432
Sengupta, Samarjit	no2010158112		Sengupta, Samarjit	no2010158112	no2010158112	1	Sengupta, Samarjit			Person		http://example.org/6748986#Agent700-31	122415360
Chakrabarti, Abhijit	no2011103799		Chakrabarti, Abhijit	no2011103799	no2011103799	1	Chakrabarti, Abhijit			Person		http://example.org/6748986#Agent700-32	173030954
Islam, Nazmul	no2015036804		Islam, Nazmul	no2015036804	no2015036804	1	Islam, Nazmul			Person		http://example.org/6748987#Agent700-25	311457367
Royer, Paul S., 1946-	n2001084091		Royer, Paul S., 1946-	n2001084091	n2001084091	1	Royer, Paul S., 1946-			Person		http://example.org/6748988#Agent100-14	53498221
Tomashyk, Vasyl	n2013040216		Tomashyk, Vasyl	n2013040216	n2013040216	1	Tomashyk, Vasyl			Person		http://example.org/6748989#Agent100-14	303950962
Reddy, M. Venkataswamy	n2015183086		Reddy, M. Venkataswamy	n2015183086	n2015183086	1	Reddy, M. Venkataswamy			Person		http://example.org/6748990#Agent100-14	310611260
Hamrang, Abbas	nb2014004397		Hamrang, Abbas	nb2014004397	nb2014004397	0.9333333333333333	Hamrang, Abbas			Person		http://example.org/6748991#Agent700-25	306384782
Balköse, Devrim	n2005022546		Balköse, Devrim	n2005022546	n2005022546	0.9375	Balköse, Devrim			Person		http://example.org/6748991#Agent700-26	314914045
International Conference on Vernacular Heritage, Sustainability and Earthen Architecture (2014 : Valencia, Spain)	no2014126056		International Conference on Vernacular Heritage, Sustainability and Earthen Architecture (2014 : Valencia, Spain)		no2014126056		International Conference on Vernacular Heritage, Sustainability and Earthen Architecture (2014 : Valencia, Spain)	no2014126056	1	Meeting		http://example.org/6748992#Agent111-14	312881582
Mileto, C			Mileto, C				Mileto, C			Person		http://example.org/6748992#Agent700-28	
Vegas, F			Vegas, F				Vegas, F			Person		http://example.org/6748992#Agent700-29	
García Soriano, L	no2014140828		García Soriano, L	no2014140828	no2014140828	0.9444444444444444	García Soriano, L			Person		http://example.org/6748992#Agent700-30	311472866
Cristini, Valentina	no2014140785		Cristini, Valentina	no2014140785	no2014140785	1	Cristini, Valentina			Person		http://example.org/6748992#Agent700-31	311472830
International Conference on Vernacular Heritage, Sustainability and Earthen Architecture			International Conference on Vernacular Heritage, Sustainability and Earthen Architecture				International Conference on Vernacular Heritage, Sustainability and Earthen Architecture			Meeting		http://example.org/6748992#Agent711-32	310724805
International Conference on Industrial Engineering and Management Science (IEMS) (2014 : Hong Kong)	no2015024118		International Conference on Industrial Engineering and Management Science (IEMS) (2014 : Hong Kong)		no2015024118		International Conference on Industrial Engineering and Management Science (IEMS) (2014 : Hong Kong)	no2015024118	0.8585858585858586	Meeting		http://example.org/6748993#Agent111-14	314906794
Lee, Garry (Writer on engineering)	nb2014007755		Lee, Garry (Writer on engineering)	nb2014007755	nb2014007755	1	Lee, Garry (Writer on engineering)			Person		http://example.org/6748993#Agent700-29	307442573
International Conference on Industrial Engineering and Management Science (IEMS)			International Conference on Industrial Engineering and Management Science (IEMS)				International Conference on Industrial Engineering and Management Science (IEMS)			Meeting		http://example.org/6748993#Agent711-30	
AECOM (Firm)	nb2010005184		AECOM (Firm)		nb2010005184		AECOM (Firm)	nb2010005184	1	Organization		http://example.org/6748994#Agent710-30	273427245
Crawford, J. Kent (James Kent), 1953-	no2008127916		Crawford, J. Kent (James Kent), 1953-	no2008127916	no2008127916	1	Crawford, J. Kent (James Kent), 1953-			Person		http://example.org/6748995#Agent100-14	270801804
Moll, Victor H., 1956-	no2008078639		Moll, Victor H., 1956-	no2008078639	no2008078639	1	Moll, Victor H., 1956-			Person		http://example.org/6748996#Agent100-14	42080243
Varfolomeev, Sergeĭ Dmitrievich	n80141043		Varfolomeev, Sergeĭ Dmitrievich	n80141043	n80141043	0.9375	Varfolomeev, Sergeĭ Dmitrievich			Person		http://example.org/6748997#Agent700-27	165392733
Gupta, K. M			Gupta, K. M				Gupta, K. M			Person		http://example.org/6748998#Agent100-14	
Wei, June	n2014062809		Wei, June	n2014062809	n2014062809	1	Wei, June			Person		http://example.org/6749000#Agent700-28	38106480
Lo, Dan			Lo, Dan				Lo, Dan			Person		http://example.org/6749001#Agent100-14	
Nilsson, Mats, 1964-	no2014091296		Nilsson, Mats, 1964-	no2014091296	no2014091296	1	Nilsson, Mats, 1964-			Person		http://example.org/6749005#Agent700-31	309847707
Bengtsson, Jörgen	no2014091351		Bengtsson, Jörgen	no2014091351	no2014091351	0.8888888888888888	Bengtsson, Jörgen			Person		http://example.org/6749005#Agent700-32	309847754
Klæboe, Ronny	no2006113111		Klæboe, Ronny	no2006113111	no2006113111	1	Klæboe, Ronny			Person		http://example.org/6749005#Agent700-33	29145971484332331811
Fundació Alícia	nb2011002157		Fundació Alícia		nb2011002157		Fundació Alícia	nb2011002157	1	Organization		http://example.org/6749006#Agent110-14	130915207
Hrbacek, Karel, 1944-	n78006266		Hrbacek, Karel, 1944-	n78006266	n78006266	0.84	Hrbacek, Karel, 1944-			Person		http://example.org/6749007#Agent100-14	45552513
Lessmann, Olivier	n2014061015		Lessmann, Olivier	n2014061015	n2014061015	1	Lessmann, Olivier			Person		http://example.org/6749007#Agent700-30	310713448
O'Donovan, Richard (Richard John), 1953-			O'Donovan, Richard (Richard John), 1953-				O'Donovan, Richard (Richard John), 1953-			Person		http://example.org/6749007#Agent700-31	
AECOM (Firm)	nb2010005184		AECOM (Firm)		nb2010005184		AECOM (Firm)	nb2010005184	1	Organization		http://example.org/6749008#Agent710-30	273427245
Krantz, Steven G. (Steven George), 1951-	n81051364		Krantz, Steven G. (Steven George), 1951-	n81051364	n81051364	1	Krantz, Steven G. (Steven George), 1951-			Person		http://example.org/6749010#Agent100-14	84946
Neves, José das			Neves, José das				Neves, José das			Person		http://example.org/6749013#Agent700-26	
Sarmento, Bruno, 1978-			Sarmento, Bruno, 1978-				Sarmento, Bruno, 1978-			Person		http://example.org/6749013#Agent700-27	
Hess, Karl			Hess, Karl				Hess, Karl			Person		http://example.org/6749014#Agent100-14	
Einstein, Albert, 1879-1955	n79022889		Einstein, Albert, 1879-1955	n79022889	n79022889	0.9642857142857143	Einstein, Albert, 1879-1955			Person		http://example.org/6749014#Agent600-25	75121530
Faunce, Thomas Alured	n2005000243		Faunce, Thomas Alured	n2005000243	n2005000243	1	Faunce, Thomas Alured			Person		http://example.org/6749015#Agent700-25	26465946
Boriskina, Svetlana V	no2015029137		Boriskina, Svetlana V	no2015029137	no2015029137	0.9545454545454546	Boriskina, Svetlana V			Person		http://example.org/6749016#Agent700-27	314910948
Zheludev, Nikolay I	no2012136225		Zheludev, Nikolay I	no2012136225	no2012136225	0.95	Zheludev, Nikolay I			Person		http://example.org/6749016#Agent700-28	209526154
Madryas, Cezary	n2008051964		Madryas, Cezary	n2008051964	n2008051964	0.9375	Madryas, Cezary			Person		http://example.org/6749018#Agent700-27	101780884
Kolonko, Andrzej			Kolonko, Andrzej				Kolonko, Andrzej			Person		http://example.org/6749018#Agent700-28	250184603
Nienartowicz, Beata	no2012058119		Nienartowicz, Beata	no2012058119	no2012058119	0.95	Nienartowicz, Beata			Person		http://example.org/6749018#Agent700-29	250744247
Szot, Arkadiusz	no2009109185		Szot, Arkadiusz	no2009109185	no2009109185	0.9375	Szot, Arkadiusz			Person		http://example.org/6749018#Agent700-30	5451149068456265730005
ROKS (Workshop) (2013 : Leuven, Belgium)	n2014056508		ROKS (Workshop) (2013 : Leuven, Belgium)		n2014056508		ROKS (Workshop) (2013 : Leuven, Belgium)	n2014056508	1	Meeting		http://example.org/6749019#Agent111-14	310709845
Suykens, Johan A. K	n95114980		Suykens, Johan A. K	n95114980	n95114980	0.8947368421052632	Suykens, Johan A. K			Person		http://example.org/6749019#Agent700-30	167221455
Signoretto, Marco	n84116520		Signoretto, Marco	n84116520	n84116520	1	Signoretto, Marco			Person		http://example.org/6749019#Agent700-31	50628059
Argyriou, Andreas	n2014055741		Argyriou, Andreas	n2014055741	n2014055741	1	Argyriou, Andreas			Person		http://example.org/6749019#Agent700-32	310617686
ROKS (Workshop)			ROKS (Workshop)				ROKS (Workshop)			Meeting		http://example.org/6749019#Agent711-33	
TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro (2014 : Cambridge, UK)			TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro (2014 : Cambridge, UK)				TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro (2014 : Cambridge, UK)			Meeting		http://example.org/6749020#Agent111-14	
Soga, Kenʼichi	n2004016873		Soga, Kenʼichi	n2004016873	n2004016873	0.8571428571428571	Soga, Kenʼichi			Person		http://example.org/6749020#Agent700-28	232903390
Kumar, Krishna Dev	no2004111575		Kumar, Krishna Dev	no2004111575	no2004111575	1	Kumar, Krishna Dev			Person		http://example.org/6749020#Agent700-29	22394718
Biscontin, Giovanna	no2015020956		Biscontin, Giovanna	no2015020956	no2015020956	1	Biscontin, Giovanna			Person		http://example.org/6749020#Agent700-30	314904166
Kuo, Matthew	no2015020942		Kuo, Matthew	no2015020942	no2015020942	1	Kuo, Matthew			Person		http://example.org/6749020#Agent700-31	317200191
TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro			TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro				TC105 ISSMGE International Symposium on Geomechanics from Micro to Macro			Meeting		http://example.org/6749020#Agent711-32	
O'Neil, James M			O'Neil, James M				O'Neil, James M			Person		http://example.org/6749847#Agent100-18	
Goldman, Rhonda N	n2003128364		Goldman, Rhonda N	n2003128364	n2003128364	0.9444444444444444	Goldman, Rhonda N			Person		http://example.org/6749848#Agent100-21	43684241
Greenberg, Leslie S	n82120862		Greenberg, Leslie S	n82120862	n82120862	0.95	Greenberg, Leslie S			Person		http://example.org/6749848#Agent700-39	311113936
American Psychological Association	n80126082		American Psychological Association		n80126082		American Psychological Association	n80126082	0.9411764705882353	Organization		http://example.org/6749848#Agent710-40	153428680
Areán, Patricia A	n2013007577		Areán, Patricia A	n2013007577	n2013007577	0.9444444444444444	Areán, Patricia A			Person		http://example.org/6749849#Agent700-34	296235585
Enright, Robert D	n97117711		Enright, Robert D	n97117711	n97117711	0.9444444444444444	Enright, Robert D			Person		http://example.org/6749850#Agent100-20	15908626
Fitzgibbons, Richard P	n00093400		Fitzgibbons, Richard P	n00093400	n00093400	0.9565217391304348	Fitzgibbons, Richard P			Person		http://example.org/6749850#Agent700-35	269702834
Fried, Marvin P	n85063908		Fried, Marvin P	n85063908	n85063908	0.9375	Fried, Marvin P			Person		http://example.org/6751922#Agent100-17	50650206
Tan, Melin	n2014181767		Tan, Melin	n2014181767	n2014181767	1	Tan, Melin			Person		http://example.org/6751922#Agent700-30	306383098
Hiscock, Timothy Y			Hiscock, Timothy Y				Hiscock, Timothy Y			Person		http://example.org/6751922#Agent700-31	
Zurhellen, Owen J			Zurhellen, Owen J				Zurhellen, Owen J			Person		http://example.org/6751922#Agent700-32	
Chumbley, Kenny	no2012160718		Chumbley, Kenny	no2012160718	no2012160718	1	Chumbley, Kenny			Person		http://example.org/6751922#Agent700-33	293145538
Al Omari, Ahmad I			Al Omari, Ahmad I				Al Omari, Ahmad I			Person		http://example.org/6751922#Agent700-34	
Bernstein, Mark, 1950 May 23-	n00120381		Bernstein, Mark, 1950 May 23-	n00120381	n00120381	1	Bernstein, Mark, 1950 May 23-			Person		http://example.org/6751924#Agent100-24	23353291
Berger, Mitchel S	n95803057		Berger, Mitchel S	n95803057	n95803057	0.9444444444444444	Berger, Mitchel S			Person		http://example.org/6751924#Agent700-38	59392201
Aldape, Kenneth D			Aldape, Kenneth D				Aldape, Kenneth D			Person		http://example.org/6751924#Agent700-39	
Vialle, Luiz Roberto	n2014189841		Vialle, Luiz Roberto	n2014189841	n2014189841	1	Vialle, Luiz Roberto			Person		http://example.org/6751927#Agent700-39	311463868
Bilsky, Mark H			Bilsky, Mark H				Bilsky, Mark H			Person		http://example.org/6751927#Agent700-40	
Goudy, Steven L	n2014185101		Goudy, Steven L	n2014185101	n2014185101	0.9375	Goudy, Steven L			Person		http://example.org/6751935#Agent700-33	308757967
Tollefson, Travis T	n2014185102		Tollefson, Travis T	n2014185102	n2014185102	0.95	Tollefson, Travis T			Person		http://example.org/6751935#Agent700-34	315719206
Schaefer, Christof	nb2002010789		Schaefer, Christof	nb2002010789	nb2002010789	0.9473684210526315	Schaefer, Christof			Person		http://example.org/6752209#Agent700-53	28230583
Peters, P. W. J. (Paul W. J.)	n85128317		Peters, P. W. J. (Paul W. J.)	n85128317	n85128317	1	Peters, P. W. J. (Paul W. J.)			Person		http://example.org/6752209#Agent700-54	19794926
Miller, Richard K. (Richard Kermit), 1946-	n84075318		Miller, Richard K. (Richard Kermit), 1946-	n84075318	n84075318	1	Miller, Richard K. (Richard Kermit), 1946-			Person		http://example.org/6752209#Agent700-55	67640055
Du, Pengwei, 1975-	n2014056077		Du, Pengwei, 1975-	n2014056077	n2014056077	0.8181818181818182	Du, Pengwei, 1975-			Person		http://example.org/6752220#Agent100-21	310709503
Lu, Ning, 1972 February-	n2014056078		Lu, Ning, 1972 February-	n2014056078	n2014056078	1	Lu, Ning, 1972 February-			Person		http://example.org/6752220#Agent700-36	310709504
Gonzalez, Deborah	n98007526		Gonzalez, Deborah	n98007526	n98007526	1	Gonzalez, Deborah			Person		http://example.org/6752226#Agent100-20	60852856
Ridge, Enda	nb2008009804		Ridge, Enda	nb2008009804	nb2008009804	1	Ridge, Enda			Person		http://example.org/6752228#Agent100-23	19213222
Boccotti, P. (Paolo)	n00013206		Boccotti, P. (Paolo)	n00013206	n00013206	1	Boccotti, P. (Paolo)			Person		http://example.org/6752229#Agent100-22	165013723
Houde, Damian J	no2015011747		Houde, Damian J	no2015011747	no2015011747	0.9375	Houde, Damian J			Person		http://example.org/6752234#Agent700-31	313501563
Berkowitz, Steven A	no2015011781		Berkowitz, Steven A	no2015011781	no2015011781	0.95	Berkowitz, Steven A			Person		http://example.org/6752234#Agent700-32	313501591
Hopkins, Phil	n87808065		Hopkins, Phil	n87808065	n87808065	1	Hopkins, Phil			Person		http://example.org/6752235#Agent700-31	79793332
Şen, Zekâi	n94096280		Şen, Zekâi	n94096280	n94096280	0.8181818181818182	Şen, Zekâi			Person		http://example.org/6752236#Agent100-18	114997520
Youn, H. Peyton			Youn, H. Peyton				Youn, H. Peyton			Person		http://example.org/6752237#Agent700-31	
Zamir, Shmuel	n87870478		Zamir, Shmuel	n87870478	n87870478	1	Zamir, Shmuel			Person		http://example.org/6752237#Agent700-32	6459670
Binmore, Ken			Binmore, Ken				Binmore, Ken			Person		http://example.org/6752237#Agent700-33	34518435
Kondyurin, A. V	no2004119629		Kondyurin, A. V	no2004119629	no2004119629	0.9375	Kondyurin, A. V			Person		http://example.org/6752238#Agent100-21	73576789
Bilek, Marcela	no2008104814		Bilek, Marcela	no2008104814	no2008104814	0.9333333333333333	Bilek, Marcela			Person		http://example.org/6752238#Agent700-37	120105493
Grabski, Franciszek	no2015002423		Grabski, Franciszek	no2015002423	no2015002423	1	Grabski, Franciszek			Person		http://example.org/6752239#Agent100-21	101717083
Flanagan, Simon	nb2014027375		Flanagan, Simon	nb2014027375	nb2014027375	0.9375	Flanagan, Simon			Person		http://example.org/6752246#Agent700-34	311775595
Soneda, Naoki	nb2014021680		Soneda, Naoki	nb2014021680	nb2014021680	1	Soneda, Naoki			Person		http://example.org/6752247#Agent700-40	310718340
Bhunia, Arun K	n2005185056		Bhunia, Arun K	n2005185056	n2005185056	0.9333333333333333	Bhunia, Arun K			Person		http://example.org/6752249#Agent700-41	10135702
Kim, Moon S			Kim, Moon S				Kim, Moon S			Person		http://example.org/6752249#Agent700-42	4759035
Taitt, Chris R	nb2014027131		Taitt, Chris R	nb2014027131	nb2014027131	0.9333333333333333	Taitt, Chris R			Person		http://example.org/6752249#Agent700-43	311775380
Hammond, David			Hammond, David				Hammond, David			Person		http://example.org/6752250#Agent100-22	
Lawrence, J			Lawrence, J				Lawrence, J			Person		http://example.org/6752251#Agent700-37	
Waugh, D. G			Waugh, D. G				Waugh, D. G			Person		http://example.org/6752251#Agent700-38	314868856
Aoyagi, N			Aoyagi, N				Aoyagi, N			Person		http://example.org/6752251#Agent700-39	
Luque, Rafael	no2011066083		Luque, Rafael	no2011066083	no2011066083	0.9285714285714286	Luque, Rafael			Person		http://example.org/6752252#Agent700-36	169947944
Speight, James G	n78072990		Speight, James G	n78072990	n78072990	0.9411764705882353	Speight, James G			Person		http://example.org/6752252#Agent700-37	85223413
Faruk, Omar	nb2014027774		Faruk, Omar	nb2014027774	nb2014027774	0.9166666666666666	Faruk, Omar			Person		http://example.org/6752253#Agent700-34	161895296
Sain, Mohini			Sain, Mohini				Sain, Mohini			Person		http://example.org/6752253#Agent700-35	166928292
Holzapfel, Wilhelm			Holzapfel, Wilhelm				Holzapfel, Wilhelm			Person		http://example.org/6752254#Agent700-42	39659018
Alessandria, V			Alessandria, V				Alessandria, V			Person		http://example.org/6752254#Agent700-43	
Rome, Keith	nb2014027163		Rome, Keith	nb2014027163	nb2014027163	1	Rome, Keith			Person		http://example.org/6752257#Agent700-27	189145911177827061959
McNair, Peter	no2003023341		McNair, Peter	no2003023341	no2003023341	1	McNair, Peter			Person		http://example.org/6752257#Agent700-28	272005817
Bulatovic, Srdjan M	n2006077784		Bulatovic, Srdjan M	n2006077784	n2006077784	0.95	Bulatovic, Srdjan M			Person		http://example.org/6752260#Agent100-23	73286874
Mehler, Ronald	no2014166884		Mehler, Ronald	no2014166884	no2014166884	1	Mehler, Ronald			Person		http://example.org/6752261#Agent100-22	313293838
Irving, E			Irving, E				Irving, E			Person		http://example.org/6752267#Agent700-40	
Soutis, C. (Costas)	no2001098458		Soutis, C. (Costas)	no2001098458	no2001098458	1	Soutis, C. (Costas)			Person		http://example.org/6752267#Agent700-41	32245880
Bilezikian, John P	n93801516		Bilezikian, John P	n93801516	n93801516	0.9473684210526315	Bilezikian, John P			Person		http://example.org/6752269#Agent700-39	51865631
Marcus, Robert (Physician)			Marcus, Robert (Physician)				Marcus, Robert (Physician)			Person		http://example.org/6752269#Agent700-40	
Levine, Michael A., 1950-	n93801547		Levine, Michael A., 1950-	n93801547	n93801547	1	Levine, Michael A., 1950-			Person		http://example.org/6752269#Agent700-41	7623152
Marcocci, Claudio			Marcocci, Claudio				Marcocci, Claudio			Person		http://example.org/6752269#Agent700-42	5356149719140211130007
Silverberg, Shonni J			Silverberg, Shonni J				Silverberg, Shonni J			Person		http://example.org/6752269#Agent700-43	523149719127911130009
Potts, John T., 1932-	n83237002		Potts, John T., 1932-	n83237002	n83237002	0.84	Potts, John T., 1932-			Person		http://example.org/6752269#Agent700-44	108460215
Watson, Ronald R. (Ronald Ross)	n83152995		Watson, Ronald R. (Ronald Ross)	n83152995	n83152995	1	Watson, Ronald R. (Ronald Ross)			Person		http://example.org/6752270#Agent700-33	109526301
Preedy, Victor R	n95802455		Preedy, Victor R	n95802455	n95802455	0.9411764705882353	Preedy, Victor R			Person		http://example.org/6752270#Agent700-34	37066408
Shah, Rajiv			Shah, Rajiv				Shah, Rajiv			Person		http://example.org/6752271#Agent100-22	120600450
Gao, Zhijie	no2015033381		Gao, Zhijie	no2015033381	no2015033381	1	Gao, Zhijie			Person		http://example.org/6752271#Agent700-37	315184106
Mittal, Harini	no2015033306		Mittal, Harini	no2015033306	no2015033306	1	Mittal, Harini			Person		http://example.org/6752271#Agent700-38	315184043
Tang, Yi-Wei			Tang, Yi-Wei				Tang, Yi-Wei			Person		http://example.org/6752272#Agent700-40	
Hansell, Dennis A	n2002014728		Hansell, Dennis A	n2002014728	n2002014728	0.9444444444444444	Hansell, Dennis A			Person		http://example.org/6752273#Agent700-35	32221396
Carlson, Craig A	n2002014733		Carlson, Craig A	n2002014733	n2002014733	0.9411764705882353	Carlson, Craig A			Person		http://example.org/6752273#Agent700-36	22366444
Amon, Rainer M. W			Amon, Rainer M. W				Amon, Rainer M. W			Person		http://example.org/6752273#Agent700-37	
Bennington, J. Bret			Bennington, J. Bret				Bennington, J. Bret			Person		http://example.org/6752275#Agent100-21	
Hurricane Sandy (2012)			Hurricane Sandy (2012)				Hurricane Sandy (2012)			Meeting		http://example.org/6752275#Agent611-33	
Farmer, E. Christa	no2015138624		Farmer, E. Christa	no2015138624	no2015138624	1	Farmer, E. Christa			Person		http://example.org/6752275#Agent700-38	363145911198627062182
Arnaboldi, Michele, 1953-	n2010007493		Arnaboldi, Michele, 1953-	n2010007493	n2010007493	0.8620689655172413	Arnaboldi, Michele, 1953-			Person		http://example.org/6752278#Agent100-25	107326306
Azzone, Giovanni	n93049035		Azzone, Giovanni	n93049035	n93049035	1	Azzone, Giovanni			Person		http://example.org/6752278#Agent700-39	50897628
Giorgino, Marco			Giorgino, Marco				Giorgino, Marco			Person		http://example.org/6752278#Agent700-40	215249960
Robinson, Peter Glenn			Robinson, Peter Glenn				Robinson, Peter Glenn			Person		http://example.org/6752279#Agent700-30	315728930
Allen, P. Finbarr	nb2002070318		Allen, P. Finbarr	nb2002070318	nb2002070318	0.9444444444444444	Allen, P. Finbarr			Person		http://example.org/6752279#Agent700-31	200246546
Miner, Linda			Miner, Linda				Miner, Linda			Person		http://example.org/6752280#Agent700-38	247629346
Wexler, Philip			Wexler, Philip				Wexler, Philip			Person		http://example.org/6752282#Agent100-19	92866353
Radamson, Henry	nb2014028209		Radamson, Henry	nb2014028209	nb2014028209	0.8333333333333334	Radamson, Henry			Person		http://example.org/6752283#Agent100-22	313289003
Thylén, Lars	nb2014028211		Thylén, Lars	nb2014028211	nb2014028211	0.8461538461538461	Thylén, Lars			Person		http://example.org/6752283#Agent700-36	8647149108505568780004
Taylor, Robert N., 1953-			Taylor, Robert N., 1953-				Taylor, Robert N., 1953-			Person		http://example.org/6752284#Agent700-34	
Roberts, James M., 1941-	n98803109		Roberts, James M., 1941-	n98803109	n98803109	1	Roberts, James M., 1941-			Person		http://example.org/6752284#Agent700-35	166900518
Cunningham, F. Gary	n85074831		Cunningham, F. Gary	n85074831	n85074831	0.95	Cunningham, F. Gary			Person		http://example.org/6752284#Agent700-36	110318995
Lindheimer, Marshall D., 1932-	n82001018		Lindheimer, Marshall D., 1932-	n82001018	n82001018	0.8823529411764706	Lindheimer, Marshall D., 1932-			Person		http://example.org/6752284#Agent700-37	27139003
Thatcher, Robert W	n93095256		Thatcher, Robert W	n93095256	n93095256	0.9473684210526315	Thatcher, Robert W			Person		http://example.org/6752285#Agent700-31	93365378
Lubar, Joel F	n81057237		Lubar, Joel F	n81057237	n81057237	0.9285714285714286	Lubar, Joel F			Person		http://example.org/6752285#Agent700-32	92089075
Abbey, Richard D			Abbey, Richard D				Abbey, Richard D			Person		http://example.org/6752285#Agent700-33	
Pohanish, Richard P	n93005038		Pohanish, Richard P	n93005038	n93005038	0.95	Pohanish, Richard P			Person		http://example.org/6752303#Agent100-22	63213607
Shi, Donglu	n94065184		Shi, Donglu	n94065184	n94065184	0.9166666666666666	Shi, Donglu			Person		http://example.org/6752316#Agent100-23	305784421
Guo, Zizheng	no2015021718		Guo, Zizheng	no2015021718	no2015021718	1	Guo, Zizheng			Person		http://example.org/6752316#Agent700-38	313313695
Bedford, Nicholas	no2015021910		Bedford, Nicholas	no2015021910	no2015021910	1	Bedford, Nicholas			Person		http://example.org/6752316#Agent700-39	313313698
Danthine, Jean-Pierre	n88145483		Danthine, Jean-Pierre	n88145483	n88145483	1	Danthine, Jean-Pierre			Person		http://example.org/6752326#Agent100-19	30480576
Donaldson, John B	n91098177		Donaldson, John B	n91098177	n91098177	0.9444444444444444	Donaldson, John B			Person		http://example.org/6752326#Agent700-35	13252629
Zhijun, Wu			Zhijun, Wu				Zhijun, Wu			Person		http://example.org/6752330#Agent100-20	
Sillanpää, Mika E. T			Sillanpää, Mika E. T				Sillanpää, Mika E. T			Person		http://example.org/6752332#Agent100-20	
Sutton, Ian	nr90011882		Sutton, Ian	nr90011882	nr90011882	1	Sutton, Ian			Person		http://example.org/6752334#Agent100-19	91842183
Niaounakis, Michael	no2006076653		Niaounakis, Michael	no2006076653	no2006076653	0.95	Niaounakis, Michael			Person		http://example.org/6752337#Agent100-21	119181557
Blundell, Michael			Blundell, Michael				Blundell, Michael			Person		http://example.org/6752339#Agent100-22	
Harty, Damian	nr2004028377		Harty, Damian	nr2004028377	nr2004028377	0.9285714285714286	Harty, Damian			Person		http://example.org/6752339#Agent700-39	305756897
Chen, Vivien J. H	no2004076489		Chen, Vivien J. H	no2004076489	no2004076489	0.9444444444444444	Chen, Vivien J. H			Person		http://example.org/6752340#Agent100-19	24315941
Cao, R			Cao, R				Cao, R			Person		http://example.org/6752340#Agent700-33	
Iannarelli, John	n93081332		Iannarelli, John	n93081332	n93081332	0.8421052631578947	Iannarelli, John			Person		http://example.org/6752341#Agent100-18	1685532
Dunn, Thomas			Dunn, Thomas				Dunn, Thomas			Person		http://example.org/6752342#Agent100-21	
Ford, William			Ford, William				Ford, William			Person		http://example.org/6752343#Agent100-22	
Aarno, Daniel	n2014042685		Aarno, Daniel	n2014042685	n2014042685	1	Aarno, Daniel			Person		http://example.org/6752344#Agent100-21	309824719
Engblom, Jakob	no2002054510		Engblom, Jakob	no2002054510	no2002054510	0.9333333333333333	Engblom, Jakob			Person		http://example.org/6752344#Agent700-37	165768255
Kimmel, Paul L. 	n95800184		Kimmel, Paul L.	n95800184	n95800184	1	Kimmel, Paul L. 			Person		http://example.org/6752354#Agent700-30	165119334
Rosenberg, Mark E. 	n2015180708		Rosenberg, Mark E. 	n2015180708	n2015180708	1	Rosenberg, Mark E. 			Person		http://example.org/6752354#Agent700-31	313491864
Heymann, Dominique	nb2009029982		Heymann, Dominique	nb2009029982	nb2009029982	1	Heymann, Dominique			Person		http://example.org/6752355#Agent700-36	54406429
Sonis, Stephen T	n82099589		Sonis, Stephen T	n82099589	n82099589	0.9411764705882353	Sonis, Stephen T			Person		http://example.org/6752359#Agent700-35	17322919
Gaynor, James S	n94028110		Gaynor, James S	n94028110	n94028110	0.9375	Gaynor, James S			Person		http://example.org/6752360#Agent700-37	49373162
Muir, William W., III, 1946-	n85063789		Muir, William W., III, 1946-	n85063789	n85063789	1	Muir, William W., III, 1946-			Person		http://example.org/6752360#Agent700-38	110557715
Barsky, Eugene, 1974-	n2009025161		Barsky, Eugene, 1974-	n2009025161	n2009025161	0.84	Barsky, Eugene, 1974-			Person		http://example.org/6752364#Agent100-18	86265217
