Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Université de Liège. Faculté de droit	n82000442	96	Université de Liège. Faculté de droit		n82000442		Université de Liège. Faculté de droit	n82000442	0.9736842105	Organization		http://example.org/1027685#Agent810-22	
Seiller, Léon			Seiller, Léon				Seiller, Léon			Person		http://example.org/1071687#Agent100-10	
Duns Scotus, John, approximately 1266-1308	n50066853	100	Duns Scotus, John, approximately 1266-1308	n50066853	n50066853	1	Duns Scotus, John, approximately 1266-1308			Person		http://example.org/1071687#Agent600-19	
Jesus Christ	n79084784	100	Jesus Christ				Jesus Christ			Person		http://example.org/1071687#Agent600-20	
Jesus Christ	n79084784	100	Jesus Christ				Jesus Christ			Person		http://example.org/1071687#Agent600-21	
Hallsten, Ilmi	no2008050422	80	Hallsten, Ilmi				Hallsten, Ilmi			Person		http://example.org/1026929#Agent100-11	
Gebhard, Hedvig			Gebhard, Hedvig				Gebhard, Hedvig			Person		http://example.org/1026929#Agent700-23	
Josimovich, John B., 1931-	n79116250	100	Josimovich, John B., 1931-	n79116250	n79116250	1	Josimovich, John B., 1931-			Person		http://example.org/1075479#Agent100-11	
Reynolds, Monica, 1914-2008	n89663603	100	Reynolds, Monica, 1914-2008	n89663603	n89663603	1	Reynolds, Monica, 1914-2008			Person		http://example.org/1075479#Agent700-24	
Cobo, Edgard	n90649957	100	Cobo, Edgard	n90649957	n90649957	0.9230769231	Cobo, Edgard			Person		http://example.org/1075479#Agent700-25	
Gauthier, Guy	n82141026	100	Gauthier, Guy	n82141026	n82141026	1	Gauthier, Guy			Person		http://example.org/1052460#Agent100-9	
Partido Revolucionario Institutional. Secretaría de Acción Agraria			Partido Revolucionario Institutional. Secretaría de Acción Agraria				Partido Revolucionario Institutional. Secretaría de Acción Agraria			Organization		http://example.org/1052991#Agent710-18	
Castells, Manuel, 1942-	n79117108	100	Castells, Manuel, 1942-	n79117108	n79117108	0.8518518519	Castells, Manuel, 1942-			Person		http://example.org/1077534#Agent100-10	
Menéndez Pidal y Alvarez, Luis, 1895-			Menéndez Pidal y Alvarez, Luis, 1895-				Menéndez Pidal y Alvarez, Luis, 1895-			Person		http://example.org/1083758#Agent100-11	
Covadonga (Spain) Santuario de Santa María			Covadonga (Spain) Santuario de Santa María				Covadonga (Spain) Santuario de Santa María			Jurisdiction		http://example.org/1083758#Agent610-19	
Jouveau, René	n86873707	96	Jouveau, René	n86873707	n86873707	1	Jouveau, René			Person		http://example.org/1044740#Agent100-9	
Congrégation de Notre-Dame de Montréal	n2009015800	97	Congrégation de Notre-Dame de Montréal				Congrégation de Notre-Dame de Montréal			Organization		http://example.org/1040097#Agent110-9	
Sarano, Jacques, 1920-	n50017353	100	Sarano, Jacques, 1920-	n50017353	n50017353	0.8461538462	Sarano, Jacques, 1920-			Person		http://example.org/1038129#Agent100-9	
Bosco, Umberto, 1900- 	n83219942	88	Bosco, Umberto, 1900- 	n83219942	n83219942	0.84	Bosco, Umberto, 1900- 			Person		http://example.org/1014226#Agent100-10	
Quintero, Rodolfo	n79041477	100	Quintero, Rodolfo	n79041477	n79041477	1	Quintero, Rodolfo			Person		http://example.org/1027661#Agent100-11	
Gritti, Jules	n81029835	100	Gritti, Jules	n81029835	n81029835	1	Gritti, Jules			Person		http://example.org/1027069#Agent100-10	
Toinet, Paul, 1924-	n81146755	100	Toinet, Paul, 1924-	n81146755	n81146755	1	Toinet, Paul, 1924-			Person		http://example.org/1027069#Agent700-19	
Laliberté, G.-Raymond, 1936-	n84186057	98	Laliberté, G.-Raymond, 1936-	n84186057	n84186057	0.9310344828	Laliberté, G.-Raymond, 1936-			Person		http://example.org/1056514#Agent100-11	
Conseil de la coopération du Québec	n50071797	97	Conseil de la coopération du Québec		n50071797		Conseil de la coopération du Québec	n50071797	1	Organization		http://example.org/1056514#Agent610-20	
Conseil de la coopération du Québec	n50071797	97	Conseil de la coopération du Québec		n50071797		Conseil de la coopération du Québec	n50071797	1	Organization		http://example.org/1056514#Agent710-21	
Université de Sherbrooke. Chaire de coopération			Université de Sherbrooke. Chaire de coopération				Université de Sherbrooke. Chaire de coopération			Organization		http://example.org/1056514#Agent710-22	
Clément-Janin, 1862-1947?	n84090024	98	Clément-Janin, 1862-1947?	n84090024	n84090024	1	Clément-Janin, 1862-1947?			Person		http://example.org/1086558#Agent100-10	
Desboutin, Marcellin Gilbert, 1823-1902			Desboutin, Marcellin Gilbert, 1823-1902				Desboutin, Marcellin Gilbert, 1823-1902			Person		http://example.org/1086558#Agent600-18	
Loeb, Julien	no2007089925	100	Loeb, Julien				Loeb, Julien			Person		http://example.org/1088857#Agent700-19	
Robert, Suzanne, 1948-			Robert, Suzanne, 1948-				Robert, Suzanne, 1948-			Person		http://example.org/1014388#Agent100-10	
Coffinet, Christian	n50030557	100	Coffinet, Christian	n50030557	n50030557	1	Coffinet, Christian			Person		http://example.org/100123#Agent100-9	
Paredes Candia, Antonio	n50080392	100	Paredes Candia, Antonio	n50080392	n50080392	0.9565217391	Paredes Candia, Antonio			Person		http://example.org/1053194#Agent100-11	
Tretiak, Olga			Tretiak, Olga				Tretiak, Olga			Person		http://example.org/1058589#Agent100-9	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1054928#Agent610-17	
Association pour le développement du droit mondial			Association pour le développement du droit mondial				Association pour le développement du droit mondial			Organization		http://example.org/1054928#Agent710-18	
Plante, Raymond, 1947-2006	nr89002765	100	Plante, Raymond, 1947-2006	nr89002765	nr89002765	1	Plante, Raymond, 1947-2006			Person		http://example.org/1040767#Agent100-9	
Denikin, Anton Ivanovich, 1872-1947	n50035923	100	Denikin, Anton Ivanovich, 1872-1947	n50035923	n50035923	1	Denikin, Anton Ivanovich, 1872-1947			Person		http://example.org/1069064#Agent100-11	
Russia. Armii︠a︡	n80131345	100	Russia. Armii͡a		n80131345		Russia. Armii͡a	n80131345	0.875	Jurisdiction		http://example.org/1069064#Agent610-20	
Sorel, Georges, 1847-1922	n79126505	100	Sorel, Georges, 1847-1922	n79126505	n79126505	0.9615384615	Sorel, Georges, 1847-1922			Person		http://example.org/1036847#Agent100-10	
Marx, Karl, 1818-1883	n79006935	100	Marx, Karl, 1818-1883	n79006935	n79006935	0.9545454545	Marx, Karl, 1818-1883			Person		http://example.org/1036847#Agent600-18	
Gaborit-Chopin, Danielle	n82062833	100	Gaborit-Chopin, Danielle	n82062833	n82062833	0.96	Gaborit-Chopin, Danielle			Person		http://example.org/1087792#Agent100-10	
Saint-Martial de Limoges (Abbey)	n84040459	100	Saint-Martial de Limoges (Abbey)		n84040459		Saint-Martial de Limoges (Abbey)	n84040459	1	Organization		http://example.org/1087792#Agent610-18	
Dacos, Nicole	n83031908	100	Dacos, Nicole	n83031908	n83031908	0.9285714286	Dacos, Nicole			Person		http://example.org/1080876#Agent100-12	
Rome (Italy) Domus Aurea	no94009800	85	Rome (Italy) Domus Aurea				Rome (Italy) Domus Aurea			Jurisdiction		http://example.org/1080876#Agent610-22	
García A., J. Luis			García A., J. Luis				García A., J. Luis			Person		http://example.org/102469#Agent100-12	
Université de Paris X: Nanterre	n79129792	98	Université de Paris X: Nanterre		n79129792		Université de Paris X: Nanterre	n79129792	1	Organization		http://example.org/102469#Agent810-22	
Dauzat, Albert, 1877-1955	n82080276	100	Dauzat, Albert, 1877-1955	n82080276	n82080276	0.9615384615	Dauzat, Albert, 1877-1955			Person		http://example.org/1093182#Agent100-10	
Desmarets de Saint-Sorlin, Jean, 1595-1676	n85086773	100	Desmarets de Saint-Sorlin, Jean, 1595-1676	n85086773	n85086773	1	Desmarets de Saint-Sorlin, Jean, 1595-1676			Person		http://example.org/1016839#Agent100-9	
Commire, Jean, 1625-1702	nr88008657	100	Commire, Jean, 1625-1702	nr88008657	nr88008657	1	Commire, Jean, 1625-1702			Person		http://example.org/1016839#Agent700-21	
Bastien, Hermas, 1897-1977			Bastien, Hermas, 1897-1977				Bastien, Hermas, 1897-1977			Person		http://example.org/1057235#Agent100-11	
Galli, H. (Henri), 1854-1923	no95057730	100	Galli, H. (Henri), 1854-1923	no95057730	no95057730	1	Galli, H. (Henri), 1854-1923			Person		http://example.org/1053134#Agent100-11	
Arletty, 1898-1992	n84016392	100	Arletty, 1898-1992				Arletty, 1898-1992			Person		http://example.org/1082697#Agent100-12	
Zambrini, Francesco Saverio, 1810-1887	n86857598	88	Zambrini, Francesco Saverio, 1810-1887				Zambrini, Francesco Saverio, 1810-1887			Person		http://example.org/1073499#Agent700-19	
Du Bellay, Joachim, 1525 (ca.)-1560			Du Bellay, Joachim, 1525 (ca.)-1560				Du Bellay, Joachim, 1525 (ca.)-1560			Person		http://example.org/1005107#Agent100-10	
Terreaux, Louis	nr88001668	100	Terreaux, Louis	nr88001668	nr88001668	0.9375	Terreaux, Louis			Person		http://example.org/1005107#Agent700-21	
Aroneanu, Eugène	n96003957	97	Aroneanu, Eugène	n96003957	n96003957	0.9375	Aroneanu, Eugène			Person		http://example.org/1055547#Agent100-10	
Eco, Umberto	n79021285	100	Eco, Umberto	n79021285	n79021285	1	Eco, Umberto			Person		http://example.org/1088607#Agent100-10	
Blary, Daniel			Blary, Daniel				Blary, Daniel			Person		http://example.org/101794#Agent100-11	
Guignet, Philippe	n91055491	100	Guignet, Philippe	n91055491	n91055491	1	Guignet, Philippe			Person		http://example.org/101794#Agent700-24	
Szabo, Denis, 1929-	n79039836	100	Szabo, Denis, 1929-	n79039836	n79039836	0.8260869565	Szabo, Denis, 1929-			Person		http://example.org/1035746#Agent100-10	
Morice, Janine			Morice, Janine				Morice, Janine			Person		http://example.org/1003933#Agent100-11	
Chaîneau, André	n50036135	92	Chaîneau, André	n50036135	n50036135	0.9375	Chaîneau, André			Person		http://example.org/1015674#Agent100-10	
Pichette, Pierrette Raymond-			Pichette, Pierrette Raymond-				Pichette, Pierrette Raymond-			Person		http://example.org/109320#Agent100-10	
Adam, Marcel, 1928-			Adam, Marcel, 1928-				Adam, Marcel, 1928-			Person		http://example.org/1053989#Agent100-11	
Drapeau, Jean, 1916-1999	n81015567	100	Drapeau, Jean, 1916-1999	n81015567	n81015567	1	Drapeau, Jean, 1916-1999			Person		http://example.org/1053989#Agent600-19	
Tudesq, André Jean	n81074521	97	Tudesq, André Jean	n81074521	n81074521	0.9444444444	Tudesq, André Jean			Person		http://example.org/1047621#Agent100-11	
Reynaud, Louis, 1876-	no97038860	100	Reynaud, Louis, 1876-	no97038860	no97038860	0.9545454545	Reynaud, Louis, 1876-			Person		http://example.org/1079667#Agent100-11	
Perin, François	n88669035	96	Perin, François	n88669035	n88669035	1	Perin, François			Person		http://example.org/1050579#Agent100-11	
Belgium. Parlement	n80063420	100	Belgium. Parlement		n80063420		Belgium. Parlement	n80063420	1	Jurisdiction		http://example.org/1050579#Agent610-19	
Schaedel, Richard P.	n50017210	100	Schaedel, Richard P	n50017210	n50017210	0.95	Schaedel, Richard P			Person		http://example.org/1025733#Agent100-12	
Soury, Guy	no2011178690	100	Soury, Guy	no2011178690	no2011178690	0.9090909091	Soury, Guy			Person		http://example.org/1090590#Agent100-10	
Plutarch	n79026763	100	Plutarch	n79026763	n79026763	1	Plutarch			Person		http://example.org/1090590#Agent600-18	
Lainé, Pascal, 1942-	n50039421	97	Lainé, Pascal, 1942-	n50039421	n50039421	1	Lainé, Pascal, 1942-			Person		http://example.org/1021478#Agent100-10	
Vedia, Agustín de, 1843-1910	no2011161032	98	Vedia, Agustín de, 1843-1910	no2011161032	no2011161032	1	Vedia, Agustín de, 1843-1910			Person		http://example.org/1024666#Agent100-12	
Tomé, Eustaquio	n82062591	96	Tomé, Eustaquio				Tomé, Eustaquio			Person		http://example.org/1024666#Agent700-24	
Bejarano, Jorge, 1888-	n50082909	88	Bejarano, Jorge, 1888-	n50082909	n50082909	0.8461538462	Bejarano, Jorge, 1888-			Person		http://example.org/1038225#Agent100-11	
Durrell, Lawrence	n79066532	100	Durrell, Lawrence	n79066532	n79066532	0.9444444444	Durrell, Lawrence			Person		http://example.org/1016610#Agent100-10	
Cordero Torres, José María	n88223962	96	Cordero Torres, José María	n88223962	n88223962	0.962962963	Cordero Torres, José María			Person		http://example.org/1054100#Agent100-11	
Walter, Gérard	n90652666	96	Walter, Gérard				Walter, Gérard			Person		http://example.org/1072148#Agent100-11	
Germain, Denis			Germain, Denis				Germain, Denis			Person		http://example.org/1001970#Agent100-11	
Montréal. École des hautes études commerciales. Institut d'économic appliquée			Montréal. École des hautes études commerciales. Institut d'économic appliquée				Montréal. École des hautes études commerciales. Institut d'économic appliquée			Jurisdiction		http://example.org/1001970#Agent810-21	
Vézina, Pierre, 1935-	n80104017	97	Vézina, Pierre, 1935-	n80104017	n80104017	1	Vézina, Pierre, 1935-			Person		http://example.org/1013530#Agent100-11	
Marichy, Jean Pierre	n81052746	100	Marichy, Jean Pierre	n81052746	n81052746	0.95	Marichy, Jean Pierre			Person		http://example.org/1047821#Agent100-11	
France. Assemblée nationale (1871-1942). Sénat	n00092107	98	France. Assemblée nationale (1871-1942). Sénat				France. Assemblée nationale (1871-1942). Sénat			Jurisdiction		http://example.org/1047821#Agent610-19	
France. Parlement (1946- ). Sénat	n80017730	98	France. Parlement (1946- ). Sénat		n80017730		France. Parlement (1946- ). Sénat	n80017730	1	Jurisdiction		http://example.org/1047821#Agent610-20	
LaMarche, M.-A. (Marc Antonio), 1876-1950	no00061574	95	LaMarche, M.-A. (Marc Antonio), 1876-1950	no00061574	no00061574	0.8888888889	LaMarche, M.-A. (Marc Antonio), 1876-1950			Person		http://example.org/1024195#Agent100-9	
Masset, Pierre	n85802180	100	Masset, Pierre	n85802180	n85802180	1	Masset, Pierre			Person		http://example.org/1042580#Agent100-9	
Paliard, Jacques, 1887-1953	no2010045264	100	Paliard, Jacques, 1887-1953	no2010045264	no2010045264	1	Paliard, Jacques, 1887-1953			Person		http://example.org/1042580#Agent600-18	
Université de Montpellier. Faculté des lettres et sciences humaines	no2016140864	98	Université de Montpellier. Faculté des lettres et sciences humaines		no2016140864		Université de Montpellier. Faculté des lettres et sciences humaines	no2016140864	1	Organization		http://example.org/1042580#Agent810-19	
Gouraige, Ghislain	n81131571	100	Gouraige, Ghislain	n81131571	n81131571	1	Gouraige, Ghislain			Person		http://example.org/1059010#Agent100-10	
Pelliza, Mariano A., 1837-1902	n88068104	100	Pelliza, Mariano A., 1837-1902	n88068104	n88068104	1	Pelliza, Mariano A., 1837-1902			Person		http://example.org/1054952#Agent100-12	
Rosas, Juan Manuel de, 1793-1877	n50082051	100	Rosas, Juan Manuel de, 1793-1877	n50082051	n50082051	0.9393939394	Rosas, Juan Manuel de, 1793-1877			Person		http://example.org/1054952#Agent600-20	
Meynaud, Jean	n50031330	100	Meynaud, Jean	n50031330	n50031330	1	Meynaud, Jean			Person		http://example.org/1023360#Agent100-11	
Goldman, Albert Harry, 1927-			Goldman, Albert Harry, 1927-				Goldman, Albert Harry, 1927-			Person		http://example.org/1045811#Agent100-13	
Bruce, Lenny	n50043382	100	Bruce, Lenny	n50043382	n50043382	1	Bruce, Lenny			Person		http://example.org/1045811#Agent600-21	
Schiller, Lawrence	n90653631	100	Schiller, Lawrence	n90653631	n90653631	1	Schiller, Lawrence			Person		http://example.org/1045811#Agent700-22	
Rogers, W. G. (William Garland), 1896-1978	n50048034	100	Rogers, W. G. (William Garland), 1896-1978	n50048034	n50048034	1	Rogers, W. G. (William Garland), 1896-1978			Person		http://example.org/1080953#Agent100-11	
Aristophanes	n79072756	100	Aristophanes	n79072756	n79072756	1	Aristophanes			Person		http://example.org/1090844#Agent100-10	
Fitts, Dudley, 1903-1968	n84151643	100	Fitts, Dudley, 1903-1968	n84151643	n84151643	1	Fitts, Dudley, 1903-1968			Person		http://example.org/1090844#Agent700-20	
Halsey, Elizabeth T	no2004098226	82	Halsey, Elizabeth T				Halsey, Elizabeth T			Person		http://example.org/1087557#Agent100-10	
Tierney, Patricia E			Tierney, Patricia E				Tierney, Patricia E			Person		http://example.org/1059300#Agent100-12	
Witkiewicz, Stanisław Ignacy, 1885-1939	n79086775	100	Witkiewicz, Stanisław Ignacy, 1885-1939	n79086775	n79086775	1	Witkiewicz, Stanisław Ignacy, 1885-1939			Person		http://example.org/1015165#Agent100-11	
Petit, Claude Jeanne			Petit, Claude Jeanne				Petit, Claude Jeanne			Person		http://example.org/1017835#Agent100-11	
Association des universités partiellement ou entièrement de langue française	n50074237	98	Association des universités partiellement ou entièrement de langue française		n50074237		Association des universités partiellement ou entièrement de langue française	n50074237	0.987012987	Organization		http://example.org/1058222#Agent810-19	
Pérez Alfonzo, Juan Pablo	n80138129	98	Pérez Alfonzo, Juan Pablo	n80138129	n80138129	1	Pérez Alfonzo, Juan Pablo			Person		http://example.org/1003857#Agent700-20	
Universidad Central de Venezuela	n80126270	100	Universidad Central de Venezuela		n80126270		Universidad Central de Venezuela	n80126270	0.96875	Organization		http://example.org/1003857#Agent810-21	
Gartner, Theodor, 1843-1925	n88081429	100	Gartner, Theodor, 1843-1925	n88081429	n88081429	1	Gartner, Theodor, 1843-1925			Person		http://example.org/1092776#Agent100-10	
Fezzi, Hermes, 1884?-1914			Fezzi, Hermes, 1884?-1914				Fezzi, Hermes, 1884?-1914			Person		http://example.org/1092776#Agent700-20	
Beauchemin, Normand, 1932-	n83036349	100	Beauchemin, Normand, 1932-	n83036349	n83036349	0.8666666667	Beauchemin, Normand, 1932-			Person		http://example.org/10147#Agent100-10	
Schürr, Friedrich, 1888-			Schürr, Friedrich, 1888-				Schürr, Friedrich, 1888-			Person		http://example.org/1093081#Agent100-10	
Kattan, Naïm, 1928-	n79144637	97	Kattan, Naïm, 1928-	n79144637	n79144637	1	Kattan, Naïm, 1928-			Person		http://example.org/1015094#Agent100-10	
Kattan, Naïm, 1928-	n79144637	97	Kattan, Naïm, 1928-	n79144637	n79144637	1	Kattan, Naïm, 1928-			Person		http://example.org/1015094#Agent700-19	
Kattan, Naïm, 1928-	n79144637	97	Kattan, Naïm, 1928-	n79144637	n79144637	1	Kattan, Naïm, 1928-			Person		http://example.org/1015094#Agent700-20	
Kattan, Naïm, 1928-	n79144637	97	Kattan, Naïm, 1928-	n79144637	n79144637	1	Kattan, Naïm, 1928-			Person		http://example.org/1015094#Agent700-21	
Kuzmány, Karol, 1806-1866	no90010900	98	Kuzmány, Karol, 1806-1866	no90010900	no90010900	1	Kuzmány, Karol, 1806-1866			Person		http://example.org/1096834#Agent100-10	
Pišút, Milan, 1908- 			Pišút, Milan, 1908- 				Pišút, Milan, 1908- 			Person		http://example.org/1096834#Agent700-19	
Theveau, Paul			Theveau, Paul				Theveau, Paul			Person		http://example.org/1092944#Agent100-11	
Lecomte, Jean	n89222731	100	Lecomte, Jean				Lecomte, Jean			Person		http://example.org/1092944#Agent700-20	
Grammont, Maurice, 1866-1946			Grammont, Maurice, 1866-1946				Grammont, Maurice, 1866-1946			Person		http://example.org/1023972#Agent100-9	
Beaudoin, Lucien			Beaudoin, Lucien				Beaudoin, Lucien			Person		http://example.org/1029996#Agent100-11	
Ottawa (Ont.) University. Dissertationes ad gradum-laureae in Facultibus Ecclesiasticis consequendun conscriptae			Ottawa (Ont.) University. Dissertationes ad gradum-laureae in Facultibus Ecclesiasticis consequendun conscriptae				Ottawa (Ont.) University. Dissertationes ad gradum-laureae in Facultibus Ecclesiasticis consequendun conscriptae			Jurisdiction		http://example.org/1029996#Agent810-21	
Frossard, Joseph			Frossard, Joseph				Frossard, Joseph			Person		http://example.org/106862#Agent100-10	
Soumet, Alexandre, 1786-1845	n82063902	96	Soumet, Alexandre, 1788-1845	n82063902	n82063902	0.9642857143	Soumet, Alexandre, 1788-1845			Person		http://example.org/1070049#Agent100-10	
Staël, Madame de (Anne-Louise-Germaine), 1766-1817	n78089038	99	Staël, Madame de (Anne-Louise-Germaine), 1766-1817	n78089038	n78089038	0.9607843137	Staël, Madame de (Anne-Louise-Germaine), 1766-1817			Person		http://example.org/1070049#Agent600-19	
Soumet, Alexandre, 1786-1845	n82063902	96	Soumet, Alexandre, 1788-1845	n82063902	n82063902	0.9642857143	Soumet, Alexandre, 1788-1845			Person		http://example.org/1070049#Agent700-20	
Abel, Fritz	n85207200	100	Abel, Fritz	n85207200	n85207200	0.9166666667	Abel, Fritz			Person		http://example.org/1089796#Agent100-11	
Laberge, Louis, 1924-	n88600186	100	Laberge, Louis, 1924-	n88600186	n88600186	1	Laberge, Louis, 1924-			Person		http://example.org/102745#Agent100-10	
Debbasch, Charles	n50036564	100	Debbasch, Charles	n50036564	n50036564	1	Debbasch, Charles			Person		http://example.org/1047785#Agent100-11	
Association canadienne des bibliothécaires de langue française	n80089483	98	Association canadienne des bibliothécaires de langue française		n80089483		Association canadienne des bibliothécaires de langue française	n80089483	1	Organization		http://example.org/1018912#Agent710-18	
Ecole des hautes études commerciales (Montréal, Québec). Centre de perfectionnement en administration	n85241504	92	Ecole des hautes études commerciales (Montréal, Québec). Centre de perfectionnement en administration		n85241504		Ecole des hautes études commerciales (Montréal, Québec). Centre de perfectionnement en administration	n85241504	0.9333333333	Organization		http://example.org/1018912#Agent710-19	
Wuilleumier, Pierre, 1904-1979	n88608603	100	Wuilleumier, Pierre, 1904-1979	n88608603	n88608603	1	Wuilleumier, Pierre, 1904-1979			Person		http://example.org/1040477#Agent100-10	
Université de Lyon	n79066342	97	Université de Lyon		n79066344		Université de Lyon	n79066344	0.8571428571	Organization		http://example.org/1040477#Agent810-19	
Lamontagne, Roland, 1921-	n90686334	87	Lamontagne, Roland, 1921-				Lamontagne, Roland, 1921-			Person		http://example.org/1045255#Agent100-14	
Legendre, Pierre, 1930-	n82125221	100	Legendre, Pierre, 1930-	n82125221	n82125221	0.8518518519	Legendre, Pierre, 1930-			Person		http://example.org/1047780#Agent100-11	
Chapman, Brian	n82247779	100	Chapman, Brian	n80065595	n80065595	0.8235294118	Chapman, Brian			Person		http://example.org/1052999#Agent100-11	
Fondation nationale des sciences politiques	n81039943	100	Fondation nationale des sciences politiques		n81039943		Fondation nationale des sciences politiques	n81039943	0.9772727273	Organization		http://example.org/1052999#Agent810-20	
Lemieux, Vincent, 1933-			Lemieux, Vincent, 1933-				Lemieux, Vincent, 1933-			Person		http://example.org/1045361#Agent100-11	
Gélinas, André	no95008885	92	Gélinas, André				Gélinas, André			Person		http://example.org/1045361#Agent700-21	
Leclerc, Yves	n85310016	100	Leclerc, Yves				Leclerc, Yves			Person		http://example.org/1045361#Agent700-22	
Bordes, Maurice	n50044558	100	Bordes, Maurice	n50044558	n50044558	1	Bordes, Maurice			Person		http://example.org/1010685#Agent100-12	
Dupuis, Onil, 1950-			Dupuis, Onil, 1950-				Dupuis, Onil, 1950-			Person		http://example.org/1026396#Agent100-9	
Cogito Corporation Ltd			Cogito Corporation Ltd				Cogito Corporation Ltd			Organization		http://example.org/1026396#Agent710-19	
Gautron, Jean-Claude	n87130085	100	Gautron, Jean-Claude	n87130085	n87130085	1	Gautron, Jean-Claude			Person		http://example.org/1062482#Agent100-11	
Mendoza, Salvador, 1893-			Mendoza, Salvador, 1893-				Mendoza, Salvador, 1893-			Person		http://example.org/1053389#Agent100-11	
Cárdenas, Lázaro, President, Mexico, 1895-			Cárdenas, Lázaro, President, Mexico, 1895-				Cárdenas, Lázaro, President, Mexico, 1895-			Person		http://example.org/1053389#Agent600-19	
Urmeneta, Fermín de, 1925-			Urmeneta, Fermín de, 1925-				Urmeneta, Fermín de, 1925-			Person		http://example.org/1059511#Agent100-10	
Vives, Juan Luis, 1492-1540	n82123609	100	Vives, Juan Luis, 1492-1540				Vives, Juan Luis, 1492-1540			Person		http://example.org/1059511#Agent600-18	
Spiel, Oskar			Spiel, Oskar				Spiel, Oskar			Person		http://example.org/1042716#Agent100-11	
Adler, Alfred, 1870-1937	n79084973	100	Adler, Alfred, 1870-1937	n79084973	n79084973	0.96	Adler, Alfred, 1870-1937			Person		http://example.org/1042716#Agent600-20	
Winkler, Emil	n2007038100	83	Winkler, Emil				Winkler, Emil			Person		http://example.org/1093233#Agent100-10	
Maupas, Charles, d 1625?			Maupas, Charles, d 1625?				Maupas, Charles, d 1625?			Person		http://example.org/1093233#Agent600-18	
Oudin, Antoine, d 1653	no99075172	84	Oudin, Antoine, d 1653				Oudin, Antoine, d 1653			Person		http://example.org/1093233#Agent600-19	
Lasserre, Pierre, 1867-1930	n89610096	100	Lasserre, Pierre, 1867-1930	n89610096	n89610096	1	Lasserre, Pierre, 1867-1930			Person		http://example.org/1058568#Agent100-11	
Université de Paris	n79129805	97	Université de Paris		n79129805		Université de Paris	n79129805	0.9473684211	Organization		http://example.org/1058568#Agent610-20	
Marans, René de			Marans, René de				Marans, René de			Person		http://example.org/1058568#Agent700-23	
Wu, Junsheng, 1901-	nr89008453	100	Wu, Junsheng, 1901-	nr89008453	nr89008453	1	Wu, Junsheng, 1901-			Person		http://example.org/1029808#Agent100-10	
Dewey, John, 1859-1952	n79060532	100	Dewey, John, 1859-1952	n79060532	n79060532	0.9565217391	Dewey, John, 1859-1952			Person		http://example.org/1029808#Agent600-20	
Boilet, Georges Édouard			Boilet, Georges Édouard				Boilet, Georges Édouard			Person		http://example.org/1026537#Agent100-11	
Napoleon III, Emperor of the French, 1808-1873	n79071059	100	Napoleon III, Emperor of the French, 1808-1873	n79071059	n79071059	1	Napoleon III, Emperor of the French, 1808-1873			Person		http://example.org/1026537#Agent600-19	
Centre régional de documentation pédagogique (Poitiers, France)	n81149213	98	Centre régional de documentation pédagogique (Poitiers, France)		n81149213		Centre régional de documentation pédagogique (Poitiers, France)	n81149213	0.9384615385	Organization		http://example.org/1093179#Agent110-10	
Caparros, Ernest, 1938-	n81118877	86	Caparros, Ernest, 1938-				Caparros, Ernest, 1938-			Person		http://example.org/1019897#Agent100-12	
Goulet, Jean, 1939-	n85090691	100	Goulet, Jean, 1939-	n85090691	n85090691	1	Goulet, Jean, 1939- 			Person		http://example.org/1019897#Agent700-24	
Lado, Robert, 1915-1995	n81029668	100	Lado, Robert, 1915-1995	n81029668	n81029668	1	Lado, Robert, 1915-1995			Person		http://example.org/1060698#Agent100-9	
Rousselet, Jean	n83222074	100	Rousselet, Jean				Rousselet, Jean			Person		http://example.org/1031075#Agent100-11	
Pluvinage-Paternostre, Anne, 1937-			Pluvinage-Paternostre, Anne, 1937-				Pluvinage-Paternostre, Anne, 1937-			Person		http://example.org/1006369#Agent100-11	
Gendron, Lionel, 1924-	n88653936	100	Gendron, Lionel, 1924-	n88653936	n88653936	1	Gendron, Lionel, 1924-			Person		http://example.org/1028198#Agent100-10	
Wataghin Cantino, Gisella	n86840789	100	Wataghin Cantino, Gisella	n86840789	n86840789	1	Wataghin Cantino, Gisella			Person		http://example.org/1081451#Agent100-11	
Rome (Italy) Domus Augustana			Rome (Italy) Domus Augustana				Rome (Italy) Domus Augustana			Jurisdiction		http://example.org/1081451#Agent610-19	
Passerin d'Entrèves, Alessandro, 1902-1985	n79055424	99	Passerin d'Entrèves, Alessandro, 1902-1985	n79055424	n79055424	1	Passerin d'Entrèves, Alessandro, 1902-1985			Person		http://example.org/1026540#Agent100-10	
Pasquazi, Silvio	n80158755	100	Pasquazi, Silvio	n80158755	n80158755	1	Pasquazi, Silvio			Person		http://example.org/1092307#Agent100-10	
Manzoni, Alessandro, 1785-1873	n79039800	100	Manzoni, Alessandro, 1785-1873	n79039800	n79039800	0.9677419355	Manzoni, Alessandro, 1785-1873			Person		http://example.org/1092307#Agent600-18	
Tailhade, Laurent, 1854-1919	n82116360	100	Tailhade, Laurent, 1854-1919	n82116360	n82116360	1	Tailhade, Laurent, 1854-1919			Person		http://example.org/1056598#Agent100-9	
